Date,BBDC4.SA,ITSA4.SA,PETR4.SA,VALE3.SA,r_PETR4.SA,r_VALE3.SA,r_ITSA4.SA,r_BBDC4.SA,mean_r_PETR4.SA,var_r_PETR4.SA,mean_r_VALE3.SA,var_r_VALE3.SA,mean_r_ITSA4.SA,var_r_ITSA4.SA,mean_r_BBDC4.SA,var_r_BBDC4.SA
2017-06-14,15.447486877441406,7.757575035095215,12.619999885559082,26.100000381469727,1.0386529229207002,1.0101465347026464,0.9752705019164506,0.9897610751167681,0.7474779778027012,0.0019015924206354836,1.5316482061263739,0.006261696368964536,0.3209885046947952,0.0003383365335809482,0.4726217511001659,0.00034609669993690423
2017-06-15,15.447486877441406,7.757575035095215,12.619999885559082,26.100000381469727,1.0,1.0,1.0,1.0,0.746216265003131,0.0019379728151456455,1.5296371898248629,0.006373517324065266,0.3200459758714688,0.0003514916965166157,0.4714438582650896,0.00032640494479209696
2017-06-16,15.373494148254395,7.800865173339844,12.279999732971191,25.559999465942383,0.9952100474482315,1.0055803699028092,0.9730586247487253,0.9793103100523045,0.7447793416824622,0.001972452352563778,1.5273666862812036,0.006422213432801238,0.31886436637790627,0.0003698574995353909,0.4696856544590628,0.0002731525571421655
2017-06-19,15.413335800170898,7.809523105621338,12.289999961853027,26.389999389648438,1.002591580777427,1.0011098682119368,1.000814350903851,1.0324726111521245,0.7436933095133061,0.002011150767816742,1.5254854100279898,0.0064857244862302306,0.31781609063860916,0.0003904049882074483,0.4686286591938991,0.00024499433292059426
2017-06-20,15.054754257202148,7.610389232635498,11.859999656677246,25.709999084472656,0.9767356302608567,0.97450114811204,0.965012180104926,0.9742326517278165,0.7424414612174957,0.002083763321173667,1.523279779188062,0.006682389831423137,0.31658850439663494,0.00042515061725896964,0.46752330490077043,0.00023687494496637588
2017-06-21,14.969378471374512,7.567099094390869,11.640000343322754,26.469999313354492,0.9943289817708719,0.9943117051018904,0.9814503103100318,1.0295604922576926,0.7410792255403542,0.002162246593534655,1.5207497901886433,0.0068957510341596424,0.31518160809045453,0.00046283945649683745,0.46659757079557257,0.000211841543497695
2017-06-22,15.157205581665039,7.584414958953857,12.039999961853027,27.020000457763672,1.012547422102374,1.002288309475929,1.034364227382496,1.0207782832896295,0.7397935570782395,0.0022154975048362478,1.5181549302718818,0.007075248388271185,0.3138482749325096,0.00047481225558695874,0.4659032702166741,0.00018665719809538977
2017-06-23,15.031987190246582,7.506493091583252,11.930000305175781,27.239999771118164,0.9917386888537074,0.9897260543110693,0.9908638158616475,1.0081420913999755,0.7383566337575708,0.002276600022220589,1.5151384040332265,0.0072916013557988565,0.31258390711641765,0.0004937881330154283,0.4654127693396891,0.0001695689413134099
2017-06-26,15.709308624267578,7.705626964569092,12.270000457763672,27.469999313354492,1.0450586755728792,1.0265282163796463,1.028499592949749,1.0084434487580352,0.7376849107463258,0.002287796948142366,1.5130300777829242,0.007368988029027519,0.31148965462870887,0.0004996200357035731,0.46543004023286455,0.00016987155153806328
2017-06-27,15.53286361694336,7.558441162109375,12.210000038146973,27.920000076293945,0.9887681239483928,0.980898919304492,0.9951099904337221,1.0163815352816805,0.7373086518727959,0.00230548833688887,1.511148803316099,0.007558026905093132,0.31062988456638285,0.0005151939141043423,0.46560275179998833,0.00017423393256319652
2017-06-28,15.663775444030762,7.627705097198486,12.079999923706055,28.790000915527344,1.0084280548851663,1.0091637857070759,0.9893529800135327,1.031160488426076,0.7364030005614464,0.002311442404683881,1.508716122479083,0.007658913569161952,0.3096183904012035,0.0005299238199372166,0.4660725274733944,0.00019307729259530394
2017-06-29,15.737768173217773,7.731601238250732,12.180000305175781,28.899999618530273,1.0047238119220618,1.0136208911760898,1.0082781773262666,1.003820725929314,0.7356537709823069,0.002315946858738778,1.5064131834767522,0.00766706909810188,0.30873563174543617,0.0005427292929434772,0.4668635461082229,0.00021389063906423933
2017-06-30,16.022357940673828,7.809523105621338,12.369999885559082,29.0,1.0180832354577674,1.0100783608685224,1.015599308343413,1.003460220857775,0.7353132127123436,0.0023157383778345886,1.504921136300372,0.007683859262470194,0.30817011427605195,0.0005542094393149076,0.4676683819846657,0.00023602639118309825
2017-07-03,16.05081558227539,7.809523105621338,12.359999656677246,29.649999618530273,1.0017761207000202,1.0,0.9991915740521946,1.0224137799493198,0.7352568446141524,0.0023163497539875674,1.5036885763661396,0.0077106206521092135,0.3074712634908732,0.0005630684371414402,0.46822105913123013,0.0002702338815278732
2017-07-04,16.062198638916016,7.800865173339844,12.430000305175781,29.6200008392334,1.0007091886753217,0.9988913622298828,1.005663483045545,0.998988236772923,0.7349430609311013,0.0023151826417124968,1.501677560064629,0.007674411995192291,0.3067356315700478,0.0005675205356590431,0.4689706273589007,0.00030730940362694434
2017-07-05,16.067890167236328,7.878787040710449,12.210000038146973,28.93000030517578,1.0003543430415884,1.0099888750336194,0.9823008639076861,0.9767049117316813,0.7344982197748056,0.0023099746971431316,1.4998935937602063,0.007602908396687344,0.3057563211726037,0.0005696661455532637,0.46917097275041053,0.00031776626129558617
2017-07-06,15.834527969360352,7.774890899658203,12.170000076293945,28.920000076293945,0.9854764878619957,0.986813180694515,0.9967239998584719,0.9996543301494523,0.7335878699675892,0.0022961161517695665,1.497817702968575,0.0075630580755928975,0.30491494189733653,0.0005774463847889242,0.4695820264646408,0.0003344005237675701
2017-07-07,15.851602554321289,7.766232967376709,11.930000305175781,28.889999389648438,1.001078313480135,0.998886423952023,0.9802793944442398,0.9989626318614674,0.7322467718943882,0.0022410246971988203,1.4953201476414393,0.007457992739556026,0.3040873560412167,0.0005935904263417351,0.47029359793671466,0.0003507181760282449
2017-07-10,16.02804946899414,7.83549690246582,11.979999542236328,29.709999084472656,1.011131172010413,1.008918601254954,1.004191050778,1.0283835137469068,0.7311034348714616,0.002184006792041001,1.4925955441036036,0.007225153013647796,0.30317241317924315,0.0006035876237149156,0.47106734567836783,0.00038719783146429123
2017-07-11,16.30694580078125,7.9480509757995605,12.329999923706055,30.040000915527344,1.0174005160345074,1.014364637589011,1.0292153918901061,1.011107433228672,0.7297909900909086,0.0020700353971478303,1.4896763260273511,0.0068042790895487155,0.3024091948585939,0.0006039958238602511,0.47175128398489796,0.00042951517555580166
2017-07-12,16.739521026611328,7.965366840362549,12.9399995803833,29.899999618530273,1.0265270536319164,1.0021786302850488,1.049472802956344,0.9953395042366758,0.7288919142496358,0.0019728661545976678,1.4871463370279328,0.006458948790141641,0.3018482751955922,0.0005932748046254105,0.47298789877915004,0.00046263277433387744
2017-07-13,16.88750648498535,7.9913411140441895,12.869999885559082,29.18000030517578,1.0088404834366984,1.0032609011238531,0.994590440719153,0.9759197550989841,0.7283648688953417,0.0019179166992119886,1.4854596770995239,0.006277295689794881,0.30151264278367923,0.000591512790874542,0.4743108693569639,0.0004552044555215565
2017-07-14,16.904582977294922,7.974024772644043,13.050000190734863,29.520000457763672,1.0010111908661443,0.9978331119704408,1.0139860378225607,1.011651821419878,0.7278326583989176,0.0018608713354136958,1.4828323781513137,0.0058740735616145895,0.3009793095205013,0.0005783564826056137,0.4755094880544617,0.00046735920231676575
2017-07-17,16.790746688842773,7.9480509757995605,12.890000343322754,29.719999313354492,0.9932659510971051,0.9967426992535076,0.9877394754732873,1.0067750288783692,0.7272074389821042,0.0017967444860562728,1.4801726473172099,0.005473532957471898,0.3004321832766469,0.000567978662724657,0.4767840989454682,0.0004811112129610634
